EXPOCODE,Cruise_ID,Station_ID,Niskin_ID,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Latitude,Longitude,CTDPRES,Depth,CTDTEMP_ITS90,CTDSAL_PSS78,alkalinity,TA_only,dic_corrected,DIC_only
,SO289,38,23.0,2022.0,3.0,29.0,12:51:54,-26.17004,-172.0,806.9,800.1,5.823,34.3267,,2277.863418246589,,2168.503636773456
,SO289,38,5.0,2022.0,3.0,29.0,17:29:32,-26.17,-171.9999,604.6,599.8,7.4701,34.4106,2276.707714890422,,2151.803150450699,
,SO289,38,8.0,2022.0,3.0,29.0,17:33:24,-26.16998,-171.99992,403.9,400.9,12.315,34.9455,2306.45008873895,,2139.0898461309584,
,SO289,38,9.0,2022.0,3.0,29.0,17:35:47,-26.17002,-171.99998,303.0,300.8,15.22,35.3053,2307.026649214813,,2115.5221089829947,
,SO289,38,16.0,2022.0,3.0,29.0,17:38:02,-26.1701,-171.99998,232.7,231.1,16.9983,35.5254,2304.783638770615,,,
,SO289,38,17.0,2022.0,3.0,29.0,17:39:11,-26.17012,-171.99998,202.6,201.2,17.5221,35.5633,2319.6015522504927,,2097.573081123174,
,SO289,38,18.0,2022.0,3.0,29.0,17:40:43,-26.1701,-171.99998,152.3,151.2,18.9311,35.6526,2323.659340446579,,2087.720628737552,
,SO289,38,19.0,2022.0,3.0,29.0,17:42:20,-26.17008,-171.99998,112.4,111.6,19.8702,35.6449,2326.6931750371145,,2059.484314923961,
,SO289,38,20.0,2022.0,3.0,29.0,17:44:09,-26.17006,-172.0,61.8,61.4,21.4102,35.5836,2309.9721709230566,,2048.256942566976,
,SO289,38,22.0,2022.0,3.0,29.0,17:46:58,-26.1701,-172.00004,7.9,7.8,25.8909,35.0733,,2293.277792833427,,1986.2483413990576
,SO289,39,2.0,2022.0,3.0,30.0,12:56:10,-26.16668,-175.3966,6109.1,5984.4,1.1845,34.7227,2363.314373381525,2365.10818609717,2273.3407823179023,2273.3646840440656
,SO289,39,5.0,2022.0,3.0,30.0,13:14:40,-26.16674,-175.39664,5078.7,4986.4,1.0732,34.7205,2286.409016016139,,2317.9316968637345,
,SO289,39,6.0,2022.0,3.0,30.0,13:33:21,-26.16666,-175.39662,4055.5,3991.0,1.1228,34.7239,2363.381113132737,,2269.142882544676,
,SO289,39,8.0,2022.0,3.0,30.0,13:51:23,-26.16666,-175.39656,3443.6,3393.5,1.5102,34.7299,2356.7664285877768,,2270.594599332933,
,SO289,39,9.0,2022.0,3.0,30.0,14:02:58,-26.16668,-175.39662,3035.2,2993.8,1.7712,34.694,2393.852372307568,,2308.933352555868,
,SO289,39,11.0,2022.0,3.0,30.0,14:15:12,-26.16672,-175.39656,2526.2,2494.8,2.0116,34.6598,2392.2591362806893,,2321.8336256193884,
,SO289,39,13.0,2022.0,3.0,30.0,14:19:27,-26.16669,-175.39662,2322.9,2295.1,2.1342,34.6479,,2392.551503549633,,2319.6970339631057
,SO289,39,14.0,2022.0,3.0,30.0,14:25:25,-26.16674,-175.39662,2019.2,1996.4,2.3203,34.6285,,2394.9313832273783,,2312.305983180521
,SO289,39,15.0,2022.0,3.0,30.0,14:31:04,-26.16678,-175.39658,1766.1,1747.2,2.517,34.6057,,1626.5545292690747,,2298.8636853426606
,SO289,39,16.0,2022.0,3.0,30.0,14:35:57,-26.1667,-175.39656,1513.7,1498.4,2.7868,34.5565,,2357.417494860275,,2280.9716808712287
,SO289,39,18.0,2022.0,3.0,30.0,14:41:26,-26.1667,-175.39664,1260.7,1248.7,3.3619,34.4667,2319.9997433479907,,2248.1487354066458,
,SO289,39,19.0,2022.0,3.0,30.0,14:46:18,-26.16666,-175.39666,1007.4,998.4,4.7308,34.3562,2288.8192030806185,,2202.1072348541948,
,SO289,39,20.0,2022.0,3.0,30.0,14:51:08,-26.16666,-175.3966,807.3,800.5,5.7456,34.3271,2284.7272446811594,,2173.888764713065,
,SO289,39,21.0,2022.0,3.0,30.0,15:00:56,-26.1667,-175.39658,304.3,302.1,14.7391,35.2612,2301.0706534589576,,2122.0533210190747,
,SO289,39,22.0,2022.0,3.0,30.0,15:03:35,-26.16674,-175.39664,204.0,202.5,17.2622,35.5771,2323.6107573941545,,2109.21539086078,
,SO289,39,23.0,2022.0,3.0,30.0,15:05:30,-26.16676,-175.3967,134.0,133.1,18.8942,35.6767,2342.737710696347,,2085.402514871701,
,SO289,39,24.0,2022.0,3.0,30.0,15:12:24,-26.16676,-175.3966,8.9,8.8,25.9984,35.136,2301.1935344836834,,1986.84494475236,1989.0856741458185
,SO289,04,1.0,2022.0,2.0,24.0,14:50:22,-32.87215,-71.89238,1705.5,1686.6,2.6981,34.5965,2376.575053172577,,2311.9995455316093,
,SO289,04,2.0,2022.0,2.0,24.0,15:00:18,-32.87232,-71.89244,1209.7,1197.7,3.6814,34.5061,2329.0274254285696,,2295.418728589096,
,SO289,04,6.0,2022.0,2.0,24.0,15:28:05,-32.87218,-71.89249,302.1,299.8,9.0844,34.5335,2268.274048902507,,2279.2895443523284,
,SO289,04,9.0,2022.0,2.0,24.0,15:33:37,-32.87216,-71.89246,102.8,102.1,11.0055,34.3884,2264.406572188197,,2241.561411561159,
,SO289,04,13.0,2022.0,2.0,24.0,15:42:10,-32.87218,-71.89248,6.5,6.5,18.4009,34.3744,2292.620880297682,,2036.554199992947,
,SO289,40,1.0,2022.0,3.0,31.0,06:00:44,-25.87494,-177.18326,504.6,500.7,9.52,34.6428,2253.0067658246,2284.2825226391087,2175.0546243762947,2151.1935219145093
,SO289,40,3.0,2022.0,3.0,31.0,09:35:43,-25.875,-177.18332,455.5,452.1,11.094,34.8174,2294.271536749594,,2138.3822824226577,
,SO289,40,4.0,2022.0,3.0,31.0,09:39:21,-25.87504,-177.18335,404.8,401.8,12.7432,35.0092,2309.623135286421,,2137.209235637304,
,SO289,40,5.0,2022.0,3.0,31.0,09:43:08,-25.87504,-177.1833,355.2,352.6,13.6585,35.1184,2312.673372693243,,2133.233688952752,
,SO289,40,6.0,2022.0,3.0,31.0,09:47:51,-25.87502,-177.1833,307.2,305.0,15.4239,35.3468,2299.3374383166583,,2130.179582115128,
,SO289,40,7.0,2022.0,3.0,31.0,09:52:40,-25.87504,-177.18338,253.7,251.9,16.4282,35.4823,2322.8001133171306,,2112.361026179032,
,SO289,40,8.0,2022.0,3.0,31.0,09:54:16,-25.87506,-177.1834,232.0,230.4,17.0148,35.5335,,2319.7382242540893,,2113.0681557113685
,SO289,40,10.0,2022.0,3.0,31.0,09:56:39,-25.87502,-177.18332,204.6,203.1,17.6418,35.5931,,2332.732389817744,,2107.703425179619
,SO289,40,11.0,2022.0,3.0,31.0,09:58:27,-25.875,-177.18332,183.2,181.9,18.2327,35.655,,2336.328376931016,,2101.4570482396307
,SO289,40,12.0,2022.0,3.0,31.0,10:00:43,-25.875,-177.1833,154.1,153.0,18.7423,35.6836,,2328.5455624203782,,2096.7271110387546
,SO289,40,14.0,2022.0,3.0,31.0,10:01:57,-25.875,-177.1833,133.7,132.8,19.4037,35.692,2325.882818571551,,2097.2054936350864,
,SO289,40,17.0,2022.0,3.0,31.0,10:03:06,-25.87502,-177.1833,114.2,113.4,19.671,35.6975,2311.563208946481,,2116.631136284223,
,SO289,40,18.0,2022.0,3.0,31.0,10:03:58,-25.87502,-177.1833,103.7,103.0,20.0818,35.7038,2325.33070752492,,2180.049554315525,
,SO289,40,19.0,2022.0,3.0,31.0,10:05:06,-25.87502,-177.1833,84.6,84.0,20.8397,35.6848,2318.900347500758,,2092.3335521038725,
,SO289,40,20.0,2022.0,3.0,31.0,10:06:10,-25.875,-177.18332,63.7,63.2,21.5036,35.6504,2363.404278621492,,2098.7538827452604,
,SO289,40,21.0,2022.0,3.0,31.0,10:07:07,-25.875,-177.18334,53.4,53.1,21.8207,35.6483,2329.560476552188,,2044.6639325716087,
,SO289,40,23.0,2022.0,3.0,31.0,10:10:26,-25.87502,-177.18336,22.8,22.6,26.0862,35.1034,2303.6610405397014,,1991.569843843673,
,SO289,40,24.0,2022.0,3.0,31.0,10:11:33,-25.87504,-177.18338,7.7,7.7,26.2131,35.0327,2289.0532023812816,2318.053924192903,1995.606242049291,1982.4016728477266
,SO289,41,1.0,2022.0,3.0,31.0,20:16:15,-25.7182,-178.7148,2322.7,2295.0,2.3097,34.6398,2387.620064733946,,2298.1356058582223,
,SO289,41,2.0,2022.0,3.0,31.0,20:18:57,-25.71818,-178.71484,2221.5,2195.4,2.3388,34.6345,2378.087631872858,2394.124311155057,2301.555958096309,2302.2337514817386
,SO289,41,6.0,2022.0,3.0,31.0,20:23:11,-25.71814,-178.71484,2018.9,1996.1,2.3838,34.6255,2356.8545753070525,,2317.3730307406777,
,SO289,41,7.0,2022.0,3.0,31.0,20:27:12,-25.7182,-178.71488,1815.8,1796.2,2.4532,34.6134,,2379.176461336107,,2303.83278318629
,SO289,41,11.0,2022.0,3.0,31.0,20:34:03,-25.71826,-178.71482,1512.4,1497.1,2.6722,34.5792,,2375.2682106667285,,2285.8179685738946
,SO289,41,12.0,2022.0,3.0,31.0,20:37:37,-25.7182,-178.7149,1361.1,1347.9,2.9506,34.5432,,2353.400430629712,,2277.8678987903404
,SO289,41,13.0,2022.0,3.0,31.0,20:44:03,-25.71826,-178.71484,1008.1,999.1,4.2695,34.3765,,2298.796748800656,,2214.6393070613194
,SO289,41,14.0,2022.0,3.0,31.0,20:48:36,-25.71824,-178.71486,806.0,799.2,5.4937,34.34,2248.769474367713,,2201.929962733132,
,SO289,41,16.0,2022.0,3.0,31.0,20:53:18,-25.71822,-178.71488,604.7,599.9,7.064,34.3977,2275.214103399106,,2150.9316539039805,
,SO289,41,17.0,2022.0,3.0,31.0,20:57:46,-25.7182,-178.71486,403.7,400.7,10.0323,34.6939,2282.5701864219927,,2143.031502809045,
,SO289,41,18.0,2022.0,3.0,31.0,21:00:08,-25.7182,-178.71488,302.9,300.7,13.371,35.112,2289.4053677634247,,2131.837938583826,
,SO289,41,19.0,2022.0,3.0,31.0,21:02:35,-25.71822,-178.71488,203.3,201.9,16.4718,35.5405,2351.9237329152684,,2120.8862657920454,
,SO289,41,20.0,2022.0,3.0,31.0,21:05:27,-25.7182,-178.71488,87.3,86.7,19.2736,35.6774,2309.496729832209,,2086.4450816974154,
,SO289,41,22.0,2022.0,3.0,31.0,21:06:44,-25.7182,-178.71488,62.3,61.9,20.3463,35.6628,2337.945759763264,,2063.0160369506125,
,SO289,41,24.0,2022.0,3.0,31.0,21:09:25,-25.71818,-178.7149,6.8,6.8,25.6325,35.4681,,2316.4367322992434,,2022.766453417429
,SO289,42,1.0,2022.0,4.0,1.0,12:43:33,-25.71832,178.9998,1007.3,998.3,4.5167,34.4041,2302.421492438158,2304.250749610172,2220.686724191378,
,SO289,42,5.0,2022.0,4.0,1.0,12:48:06,-25.71834,178.99976,805.8,799.0,5.7077,34.3583,2300.055959050846,,2186.928456186816,
,SO289,42,7.0,2022.0,4.0,1.0,12:52:15,-25.71824,178.99982,603.5,598.7,7.5961,34.4542,2266.59434746915,,2165.498524792698,
,SO289,42,8.0,2022.0,4.0,1.0,12:56:47,-25.71822,178.99982,403.1,400.1,12.425,34.9255,2243.7270009409485,,,
,SO289,42,9.0,2022.0,4.0,1.0,12:59:04,-25.71824,178.99978,302.9,300.8,15.8347,35.4081,2324.113979175881,,2115.7499479041785,
,SO289,42,10.0,2022.0,4.0,1.0,13:00:35,-25.71822,178.99979,252.5,250.7,17.3419,35.5819,2325.941918528926,,2115.2374613333754,
,SO289,42,16.0,2022.0,4.0,1.0,13:04:23,-25.71822,178.9998,121.9,121.1,19.4552,35.7114,2341.358624905118,,2074.262238475737,
,SO289,42,23.0,2022.0,4.0,1.0,13:09:26,-25.71828,178.9998,21.8,21.7,26.04,35.0002,,2300.7177041190325,,1983.9143333445984
,SO289,42,24.0,2022.0,4.0,1.0,13:10:29,-25.71828,178.9998,7.1,7.0,26.0263,34.9967,,2288.551143205812,,
,SO289,42,2.0,2022.0,4.0,1.0,17:57:34,-25.71828,178.99978,3800.1,3741.9,1.8537,34.6929,2401.703090833585,,2298.5559568515464,
,SO289,42,4.0,2022.0,4.0,1.0,21:47:13,-25.71832,178.99982,3343.0,3295.2,1.819,34.6909,2397.5157494706486,2411.9151047302007,2314.285346351217,
,SO289,42,7.0,2022.0,4.0,1.0,21:57:18,-25.71828,178.99984,3037.1,2995.8,1.8311,34.6872,2400.34182475999,,2311.2727242190326,
,SO289,42,10.0,2022.0,4.0,1.0,22:04:36,-25.71822,178.99988,2833.4,2796.2,1.8683,34.6824,2398.051725068098,,2301.7796045452174,
,SO289,42,13.0,2022.0,4.0,1.0,22:15:31,-25.7183,178.99984,2427.1,2397.5,2.0526,34.664,2390.2140806570897,,2309.384009698182,
,SO289,42,14.0,2022.0,4.0,1.0,22:19:50,-25.71826,178.99986,2223.9,2197.9,2.1775,34.6516,2388.31179962982,,2301.6609401679707,
,SO289,42,18.0,2022.0,4.0,1.0,22:23:53,-25.71836,178.99978,2021.4,1998.6,2.2679,34.6419,2390.5240234990115,,2300.9857462470595,
,SO289,42,19.0,2022.0,4.0,1.0,22:30:28,-25.71838,178.99984,1817.6,1798.0,2.4121,34.6272,2384.992182456765,,2296.7600590142747,
,SO289,42,20.0,2022.0,4.0,1.0,22:34:11,-25.71842,178.9998,1666.4,1649.0,2.5595,34.6125,2360.128706689873,,2312.2793139686446,
,SO289,42,21.0,2022.0,4.0,1.0,22:37:27,-25.71842,178.9998,1513.9,1498.7,2.831,34.5854,2368.6423738357485,,,
,SO289,43,1.0,2022.0,4.0,2.0,19:08:00,-25.71842,175.5,4361.9,4289.6,1.902,34.6954,2395.833753606835,,2317.7395539743125,
,SO289,43,2.0,2022.0,4.0,2.0,19:18:14,-25.71838,175.5,3850.9,3791.5,1.8581,34.6933,2393.179638353772,2402.112866611055,2319.5705050262345,
,SO289,43,5.0,2022.0,4.0,2.0,19:26:30,-25.71822,175.5001,3442.6,3392.6,1.8461,34.6901,2385.925281776672,,2328.9161751182714,
,SO289,43,6.0,2022.0,4.0,2.0,19:34:34,-25.7183,175.50004,3035.4,2994.1,1.8756,34.6845,2396.5834982038537,,2321.7740556997164,
,SO289,43,7.0,2022.0,4.0,2.0,19:42:47,-25.7184,175.5001,2628.2,2594.9,1.9745,34.6731,2393.6002276938743,,2313.9752392289533,
,SO289,43,9.0,2022.0,4.0,2.0,19:51:16,-25.71834,175.50002,2222.1,2196.0,2.1625,34.6533,2366.022055964704,,2328.89371541858,
,SO289,43,10.0,2022.0,4.0,2.0,19:55:19,-25.71835,175.49996,2019.5,1996.8,2.2838,34.6409,2395.906732681166,,2299.548919236284,
,SO289,43,11.0,2022.0,4.0,2.0,19:59:26,-25.71842,175.50005,1816.3,1796.7,2.4542,34.6236,2392.7336941757617,,2297.268021610328,
,SO289,43,12.0,2022.0,4.0,2.0,20:03:54,-25.71836,175.50016,1613.7,1597.1,2.6642,34.6025,2380.2140987666976,,2290.2679393688486,
,SO289,43,13.0,2022.0,4.0,2.0,20:08:04,-25.71826,175.50016,1412.7,1398.8,2.9826,34.5695,2365.3006731784167,,2265.9073178720423,
,SO289,43,14.0,2022.0,4.0,2.0,20:12:57,-25.71826,175.5001,1209.8,1198.5,3.6291,34.4901,2324.969634909112,,2258.181648924166,
,SO289,43,16.0,2022.0,4.0,2.0,20:21:58,-25.71832,175.50004,807.2,800.4,5.9507,34.3686,,2283.315061876077,,
,SO289,43,17.0,2022.0,4.0,2.0,20:26:11,-25.71838,175.50006,605.2,600.4,8.3998,34.5137,,2287.5596137716843,,
,SO289,43,18.0,2022.0,4.0,2.0,20:30:39,-25.71834,175.50014,403.9,400.9,14.2167,35.2251,,2306.941100667525,,
,SO289,43,19.0,2022.0,4.0,2.0,20:33:07,-25.71832,175.50013,304.8,302.6,17.5262,35.6074,2326.80445594915,,2134.569553516784,
,SO289,43,20.0,2022.0,4.0,2.0,20:35:41,-25.71828,175.50014,203.9,202.5,19.0208,35.735,2330.14283098894,,2083.1181857934703,
,SO289,43,23.0,2022.0,4.0,2.0,20:41:21,-25.71824,175.5001,53.1,52.8,21.6992,35.5676,2320.3696004815147,,2038.91142659234,
,SO289,43,24.0,2022.0,4.0,2.0,20:43:28,-25.71822,175.5001,8.3,8.3,25.7725,35.1799,,2299.578082527092,,
,SO289,44,1.0,2022.0,4.0,3.0,17:26:23,-25.83284,171.99906,3238.4,3192.8,1.8653,34.6872,2393.0074835610503,,2317.19101344415,
,SO289,44,2.0,2022.0,4.0,3.0,17:30:47,-25.83288,171.9991,3033.9,2992.7,1.8615,34.6854,2389.7241300149376,,2320.780127715036,
,SO289,44,3.0,2022.0,4.0,3.0,17:35:09,-25.83298,171.9991,2832.7,2795.5,1.8936,34.6813,2393.03159111911,,2313.8669809854264,
,SO289,44,4.0,2022.0,4.0,3.0,17:39:41,-25.8331,171.999,2628.4,2595.2,1.9388,34.6761,2393.489714480007,,2311.858385798477,
,SO289,44,5.0,2022.0,4.0,3.0,17:43:51,-25.833,171.99902,2425.3,2395.7,2.0122,34.668,2392.6847857024954,,2315.469519272987,
,SO289,44,6.0,2022.0,4.0,3.0,17:48:09,-25.83306,171.99902,2220.5,2194.5,2.1039,34.6587,2384.1404791790887,,2309.642659825167,
,SO289,44,7.0,2022.0,4.0,3.0,17:52:25,-25.83294,171.999,2018.2,1995.5,2.2036,34.6483,2381.554129958291,,2310.351220844557,
,SO289,44,9.0,2022.0,4.0,3.0,18:00:18,-25.83284,171.99902,1613.5,1596.9,2.6972,34.6018,2373.1575807019967,,2296.350984413696,
,SO289,44,10.0,2022.0,4.0,3.0,18:04:23,-25.83284,171.99902,1413.4,1399.5,3.075,34.564,2360.5204602300223,,2273.180867612625,
,SO289,44,11.0,2022.0,4.0,3.0,18:08:17,-25.83284,171.99906,1209.1,1197.8,3.8162,34.4841,2324.5847172897325,,2245.954961267113,
,SO289,44,12.0,2022.0,4.0,3.0,18:12:23,-25.83298,171.99909,1008.1,999.1,4.8357,34.408,2291.742641392592,,2214.503894833439,
,SO289,44,13.0,2022.0,4.0,3.0,18:16:23,-25.83294,171.99914,807.0,800.2,6.4737,34.3926,2280.204150589628,,2174.483005196038,
,SO289,44,15.0,2022.0,4.0,3.0,18:24:26,-25.833,171.99908,404.6,401.6,14.8015,35.3144,2310.2367740508994,,2128.380588886564,
,SO289,44,17.0,2022.0,4.0,3.0,18:29:29,-25.83294,171.99908,204.2,202.8,18.9908,35.6862,2329.3674400011832,,2088.423502647816,
,SO289,44,18.0,2022.0,4.0,3.0,18:30:53,-25.83288,171.9991,152.3,151.3,20.6604,35.6736,2322.378655567324,,2080.275052168581,
,SO289,44,19.0,2022.0,4.0,3.0,18:32:22,-25.83286,171.99906,102.8,102.1,21.8355,35.6366,2298.016320531022,,2090.875769333981,
,SO289,44,20.0,2022.0,4.0,3.0,18:34:33,-25.83286,171.99902,53.1,52.7,26.7041,35.3224,2309.092625096019,,1996.018672020841,
,SO289,44,21.0,2022.0,4.0,3.0,18:35:54,-25.83286,171.99902,22.2,22.1,26.74,35.3152,2309.235137694455,,1989.839258461412,
,SO289,44,22.0,2022.0,4.0,3.0,18:37:00,-25.8329,171.99904,7.2,7.1,26.7298,35.3151,2335.168998362681,,2019.938622432324,
,SO289,05,5.0,2022.0,2.0,24.0,19:34:52,-32.49932,-71.99856,2456.9,2425.4,1.9156,34.6698,2393.2137729011547,,2318.368132309616,
,SO289,05,14.0,2022.0,2.0,24.0,19:53:01,-32.49936,-71.99856,1514.7,1498.6,2.9857,34.5695,2364.143142998574,,2293.113354525317,
,SO289,05,15.0,2022.0,2.0,24.0,20:03:53,-32.49934,-71.99846,908.8,900.5,4.5293,34.4288,2320.4975546990736,,2266.6247597522806,
,SO289,05,3.0,2022.0,2.0,25.0,06:01:07,-32.49934,-71.99854,405.0,401.7,7.3434,34.4051,2283.353740523745,,2245.012159050036,
,SO289,05,11.0,2022.0,2.0,25.0,06:15:26,-32.49942,-71.9985,104.4,103.6,11.0842,34.0679,2255.743873465895,,2143.2877263751125,
,SO289,05,23.0,2022.0,2.0,25.0,06:22:37,-32.49944,-71.99836,7.5,7.4,19.3663,34.4036,2282.9236379826248,,2036.2193654201224,
,SO289,06,1.0,2022.0,2.0,25.0,18:09:56,-32.49998,-72.79988,5543.5,5434.5,1.8326,34.7071,2399.2517750779657,,2309.962638811215,
,SO289,06,7.0,2022.0,2.0,25.0,18:39:33,-32.4999,-72.7999,4058.8,3992.2,1.744,34.6992,2400.786577116494,,2313.0748556338376,
,SO289,06,11.0,2022.0,2.0,25.0,19:19:48,-32.50006,-72.79988,2021.7,1997.9,2.2459,34.638,2386.82877106878,,2315.044742145129,
,SO289,06,12.0,2022.0,2.0,25.0,19:30:09,-32.50004,-72.79982,1515.3,1499.2,2.9229,34.5739,2366.458328244886,,2307.852088396012,
,SO289,06,14.0,2022.0,2.0,25.0,19:47:03,-32.50002,-72.79982,707.8,701.6,4.9387,34.3287,2284.626112104557,,2220.677440582422,
,SO289,06,17.0,2022.0,2.0,25.0,19:56:09,-32.49998,-72.79984,405.8,402.6,6.9005,34.3767,2289.116257053493,,2241.5373999857,
,SO289,06,19.0,2022.0,2.0,25.0,20:02:10,-32.49994,-72.79992,204.4,202.8,9.8487,34.5106,2274.0153755788283,,2276.183575894572,
,SO289,06,20.0,2022.0,2.0,25.0,20:05:19,-32.49994,-72.79996,103.9,103.2,10.9416,34.1486,2257.754145162816,,2177.394628696584,
,SO289,07,3.0,2022.0,2.0,26.0,07:51:16,-32.50002,-73.79992,3855.2,3793.7,1.6804,34.6999,2402.494703002932,,2310.6881297222008,
,SO289,07,6.0,2022.0,2.0,26.0,08:13:57,-32.5,-73.79982,2588.0,2554.1,1.9023,34.6719,2383.429607252754,,2319.565144321557,
,SO289,07,9.0,2022.0,2.0,26.0,08:39:45,-32.50004,-73.79994,1111.0,1100.3,3.5634,34.5052,2332.223442576681,,2292.387598469292,
,SO289,07,12.0,2022.0,2.0,26.0,08:49:34,-32.49996,-73.80006,607.6,602.5,5.1397,34.2873,2288.007357126244,,2202.354236297921,
,SO289,07,15.0,2022.0,2.0,26.0,08:57:58,-32.50006,-73.79992,255.2,253.2,9.386,34.54,2279.825160629386,,2280.2414495074404,
,SO289,07,16.0,2022.0,2.0,26.0,08:59:34,-32.50004,-73.7999,205.4,203.8,9.9542,34.5539,2275.7582763322275,,2282.447424542824,
,SO289,07,19.0,2022.0,2.0,26.0,09:01:37,-32.50002,-73.79986,104.8,104.1,10.9095,33.9873,2251.216102986833,,2121.5481691298605,
,SO289,07,23.0,2022.0,2.0,26.0,09:08:34,-32.49994,-73.79994,4.1,4.1,19.4037,34.4725,2290.8700285887003,,2038.3661979588687,
,SO289,08,5.0,2022.0,2.0,27.0,00:02:27,-32.50014,-76.60032,3886.5,3824.2,1.6397,34.7015,2398.0219058083994,,2304.84529597403,
,SO289,08,12.0,2022.0,2.0,27.0,00:29:07,-32.50012,-76.60038,2528.8,2496.1,1.9165,34.6695,2394.576069767838,,2313.843125953633,
,SO289,08,17.0,2022.0,2.0,27.0,00:53:21,-32.50002,-76.60044,1110.1,1099.3,3.5483,34.5022,2345.3629655386594,,2292.8414874832874,
,SO289,08,18.0,2022.0,2.0,27.0,00:59:27,-32.50002,-76.60046,808.5,801.3,4.4356,34.3785,2315.052093221435,,2244.4149506274834,
,SO289,08,23.0,2022.0,2.0,27.0,01:03:30,-32.50002,-76.60046,606.2,601.1,5.4856,34.3002,2289.8130126499013,,2202.005173060684,
,SO289,08,3.0,2022.0,2.0,27.0,09:38:48,-32.50002,-76.60006,405.4,402.1,7.2599,34.4017,2284.848554169789,,2244.619811729259,
,SO289,08,9.0,2022.0,2.0,27.0,09:45:02,-32.5,-76.60022,204.0,202.5,10.3273,34.4869,2286.6675311469626,,2268.8072067933176,
,SO289,08,11.0,2022.0,2.0,27.0,09:48:11,-32.49996,-76.60024,104.7,103.9,12.0687,34.0239,2253.7982312857853,,2098.344131187329,
,SO289,09,1.0,2022.0,2.0,27.0,22:29:15,-32.49994,-79.00118,4057.5,3990.9,1.6663,34.7023,2400.3207498195675,,2305.3212000149647,
,SO289,09,4.0,2022.0,2.0,27.0,22:52:22,-32.49994,-79.00106,3037.6,2994.7,1.792,34.6855,2395.1217626629523,,2312.2329527361608,
,SO289,09,7.0,2022.0,2.0,27.0,23:16:30,-32.5,-79.0012,2020.7,1996.9,2.2237,34.6377,2384.8311673502094,,2313.3989161821664,
,SO289,09,9.0,2022.0,2.0,27.0,23:29:55,-32.50002,-79.00114,1311.7,1298.4,3.1703,34.5499,2358.210456942411,,2300.572765788698,
,SO289,09,14.0,2022.0,2.0,27.0,23:50:22,-32.49999,-79.00094,405.3,402.0,7.1118,34.3575,2269.2707088285392,,2237.247677558732,
,SO289,09,16.0,2022.0,2.0,27.0,23:55:17,-32.50002,-79.00096,203.5,202.0,10.1234,34.3089,2271.285973868239,,2214.5524144822093,
,SO289,09,17.0,2022.0,2.0,27.0,23:58:06,-32.5,-79.00096,103.9,103.1,12.6932,34.0436,2260.291358208869,,2081.073714464281,
,SO289,09,22.0,2022.0,2.0,28.0,00:03:51,-32.50004,-79.00098,8.6,8.6,19.8614,34.1958,2273.486425992281,,2027.7201637920523,
