Label ID,Bottle_Number,Longitude_deg_E,Latitude_deg_N,Depth_m,Turbidity_FTU,Oxygen_umolperkg,Salinity_PSU,Temperature_oC,Fluorescence_mgperm3,Pressure_dbar
40414.0,9,-100.000312388282,-32.5001707457923,2893,0.0235886730769232,152.379153846153,34.6752923076923,1.75398461538462,0.035769230769178,2933.71407692308
40415.0,10,-100.000312388282,-32.5001707457923,2593,0.02543,150.234565217391,34.6666652173913,1.7955,0.0426130434782358,2627.6312173913
40416.0,11,-100.000312388282,-32.5001707457923,2594,0.0251125,149.743363636363,34.6673818181818,1.79586363636364,0.0228636363636226,2628.65
40417.0,12,-100.000312388282,-32.5001707457923,2596,0.0251375,150.345857142857,34.6671,1.79544285714286,0.0326714285714057,2630.68957142857
40418.0,13,-100.000312388282,-32.5001707457923,2596,0.0251375,150.345857142857,34.6671,1.79544285714286,0.0326714285714057,2630.68957142857
40419.0,14,-100.000312388282,-32.5001707457923,2595,0.02531875,150.044800000001,34.66746,1.79594,0.0412800000001328,2629.67
40420.0,15,-100.000312388282,-32.5001707457923,2297,0.025988,145.032805555555,34.6531111111111,1.91304166666667,0.0369,2326.045
40421.0,16,-100.000312388282,-32.5001707457923,2095,0.025258203125,140.42,34.634075,2.06262812500001,0.0369,2120.473
40422.0,17,-100.000312388282,-32.5001707457923,1796,0.025712,129.835846153846,34.5923846153846,2.42066153846154,0.0442,1816.54192307692
40423.0,18,-100.000312388282,-32.5001707457923,1497,0.0262640000000001,121.844,34.53897,2.91861000000002,0.0302399999999832,1513.039
40424.0,19,-100.000312388282,-32.5001707457923,1349,0.02624,112.917,34.5102,3.2613,0.0369,1362.969
40425.0,20,-100.000312388282,-32.5001707457923,1349,0.02624,112.917,34.5102,3.2613,0.0369,1362.969
40426.0,21,-100.000312388282,-32.5001707457923,1348,0.0259640000000001,113.025666666667,34.5082333333333,3.2637,0.0417666666666667,1361.955
40427.0,22,-100.000312388282,-32.5001707457923,1347,0.026138,112.227564705882,34.5071435294118,3.2723,0.0369,1360.94156470588
40428.0,23,-100.000312388282,-32.5001707457923,1099,0.0273820625,132.1585,34.39225,3.7695,0.025875,1109.71225
40429.0,24,-100.000312388282,-32.5001707457923,800,0.028253,198.9,34.2441,5.0589,0.0295,807.215
40430.0,1,-100.000128709122,-32.5001132276271,698,0.027296,213.737371134021,34.2375,5.54317525773196,0.0149,704.121
40431.0,2,-100.000128709122,-32.5001132276271,599,0.027463076923077,220.328615384615,34.2446846153846,5.90218461538461,0.0222,604.108
40432.0,3,-100.000128709122,-32.5001132276271,600,0.02853175,219.171,34.2453,5.8869,0.0149,605.118
40433.0,4,-100.000128709122,-32.5001132276271,599,0.027463076923077,220.328615384615,34.2446846153846,5.90218461538461,0.0222,604.108
40434.0,5,-100.000128709122,-32.5001132276271,599,0.027463076923077,220.328615384615,34.2446846153846,5.90218461538461,0.0222,604.108
40435.0,6,-100.000128709122,-32.5001132276271,549,0.0274785384615385,219.407653846154,34.2546961538462,6.11144615384615,0.0222,553.614
40436.0,7,-100.000128709122,-32.5001132276271,350,0.0281137631578948,182.919421052632,34.2257052631579,8.39201578947368,0.0295,352.771263157895
40437.0,8,-100.000128709122,-32.5001132276271,350,0.0281137631578948,182.919421052632,34.2257052631579,8.39201578947368,0.0295,352.771263157895
40438.0,9,-100.000128709122,-32.5001132276271,351,0.0285744791666667,185.13091666667,34.232875,8.36003749999992,0.0228083333333189,353.78
40439.0,10,-100.000128709122,-32.5001132276271,350,0.0281137631578948,182.919421052632,34.2257052631579,8.39201578947368,0.0295,352.771263157895
40440.0,11,-100.000128709122,-32.5001132276271,349,0.02886575,182.67728,34.224668,8.40434,0.0222,351.76284
40441.0,12,-100.000128709122,-32.5001132276271,300,0.0291463863636364,194.490454545454,34.2565545454545,10.1090545454545,0.0275090909090806,302.338909090909
40442.0,13,-100.000128709122,-32.5001132276271,201,0.0303553157894737,202.833342105263,34.4485631578947,13.9986894736842,0.1761,202.518
40443.0,14,-100.000128709122,-32.5001132276271,200,0.0322055,204.101538461538,34.4562461538462,14.0079538461538,0.187330769230768,201.51
40444.0,15,-100.000128709122,-32.5001132276271,200,0.0322055,204.101538461538,34.4562461538462,14.0079538461538,0.187330769230768,201.51
40445.0,16,-100.000128709122,-32.5001132276271,150,0.0373262307692308,212.058692307692,34.7589076923077,16.1972615384615,0.4764,151.114
40446.0,17,-100.000128709122,-32.5001132276271,101,0.0463665,219.656,34.9634666666667,17.4786,0.173633333333333,101.738
40447.0,18,-100.000128709122,-32.5001132276271,100,0.04719675,219.900454545455,34.9572363636364,17.4735409090909,0.198,100.730227272727
40448.0,19,-100.000128709122,-32.5001132276271,102,0.0481439999999998,219.49096,34.961652,17.477784,0.207152,102.74576
40449.0,20,-100.000128709122,-32.5001132276271,102,0.0481439999999998,219.49096,34.961652,17.477784,0.207152,102.74576
40450.0,21,-100.000128709122,-32.5001132276271,101,0.0463665,219.656,34.9634666666667,17.4786,0.173633333333333,101.738
40451.0,22,-100.000128709122,-32.5001132276271,62,0.0457493500000001,224.111857142857,34.9614914285714,18.6159742857143,0.120002857142857,62.4476571428571
40452.0,23,-100.000128709122,-32.5001132276271,20,0.03497375,195.679294117647,35.2098176470588,22.5464294117647,0.0601058823529412,20.142
40453.0,24,-100.000128709122,-32.5001132276271,5,0.0348973421052631,195.545289473684,35.2185789473684,22.6257947368421,0.0588,5.03597368421053
40454.0,1,-102.998794032999,-31.427478936786,3557,0.0273167655057361,152.528588235294,34.6774882352941,1.80996470588235,0.0076,3612.35917647059
40455.0,2,-102.998794032999,-31.427478936786,3491,0.0264975754716981,152.732320754717,34.6773,1.8051,0.0369,3544.78550943396
40456.0,3,-102.998794032999,-31.427478936786,3092,0.024163679245283,152.531358490566,34.6748547169811,1.78449056603774,0.0295,3136.70354716981
40457.0,4,-102.998794032999,-31.427478936786,2793,0.0245926166666667,151.421466666667,34.6694066666667,1.78579333333333,0.0369,2831.38606666667
40458.0,5,-102.998794032999,-31.427478936786,2595,0.02545025,149.304999999999,34.663725,1.80035000000001,0.0322750000000526,2629.435
40459.0,6,-102.998794032999,-31.427478936786,2395,0.0230642045454546,148.236499999998,34.6581454545454,1.82773636363637,0.0411999999998346,2425.632
40460.0,7,-102.998794032999,-31.427478936786,2195,0.0248043846153846,146.270538461539,34.6485846153846,1.9243,0.0222,2222.01892307692
40461.0,8,-102.998794032999,-31.427478936786,1996,0.0250625,142.289,34.6265,2.1164,0.0332,2019.613
40462.0,9,-102.998794032999,-31.427478936786,1796,0.0255003205128205,138.583512820513,34.5959641025641,2.34577435897436,0.0222,1816.37905128205
40463.0,10,-102.998794032999,-31.427478936786,1496,0.025484,126.424915492958,34.5345,2.8823,0.0316887323943645,1511.8894084507
40464.0,11,-102.998794032999,-31.427478936786,1297,0.025484,117.419576923077,34.4845653846154,3.35686538461538,0.0222,1310.14988461538
40465.0,12,-102.998794032999,-31.427478936786,999,0.0270635,156.388,34.3242,4.2127,0.0295,1008.405
40466.0,13,-102.998794032999,-31.427478936786,799,0.027494,206.803,34.24325,5.22095,0.020375,806.1325
