bottle	SO289-40950	0	0	0	0	0.00	0.00	35.000	4.000	0.00	0.0
25.000	35.000	0.000	0.000
0.000	182.750	25.000
0.150	208.550	25.000
0.300	229.150	25.000
0.450	243.050	25.000
0.600	253.550	25.000
0.750	262.250	25.000
0.900	269.900	25.000
1.050	276.900	25.000
1.200	283.650	25.000
1.350	290.400	25.000
1.500	297.350	25.000
1.650	305.050	25.000
1.800	313.650	25.000
1.950	324.150	25.000
2.100	338.300	25.000
2.250	361.650	25.000
2.400	394.850	25.000
2.550	415.650	25.000
2.700	427.850	25.000
2.850	436.200	25.000
3.000	442.500	25.000
3.150	447.600	25.000
3.300	451.850	25.000
3.450	455.450	25.000
3.600	458.600	25.000
3.750	461.550	25.000
3.900	464.100	25.000
4.050	466.400	25.000
